datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count_predicted
02-09-2011 11:00,3,0,1,2,26.26122242,32.4196734,75,5.465446414,225
17-10-2011 08:00,4,0,1,2,19.7780834,24.23298313,51,17.52781613,243
17-09-2011 18:00,3,0,0,2,21.32,25.0,72,15.0013,212
06-12-2012 11:00,4,0,1,1,10.66,12.88,48,11.0014,168
17-04-2012 20:00,2,0,1,1,24.6,30.305,23,19.0012,331
05-06-2012 4:00,2,0,1,3,20.5,24.24,82,12.998,8
06-01-2011 16:00,1,0,1,1,10.66,12.88,38,11.0014,127
15-09-2012 02:00,3,0,0,1,23.78,27.275,78,7.0015,33
12-01-2012 1:00,1,0,1,3,14.76,17.425,93,12.998,7
14-11-2011 12:00,4,0,1,1,22.96,26.515,56,19.9995,188
13-09-2012 21:00,3,0,1,1,25.67536661,30.10478787,61,6.065894995,311
12-02-2012 2:00,1,0,0,2,4.1,3.03,58,39.0007,7
17-09-2012 15:00,3,0,1,2,26.24,30.305,65,16.9979,268
10-05-2011 8:00,2,0,1,2,20.5,24.24,51,7.0015,281
11-10-2011 7:00,4,0,1,2,21.32,25.0,88,6.0032,193
01-12-2012 8:00,4,0,0,2,9.84,12.12,87,8.9981,98
16-07-2012 06:00,3,0,1,1,27.88,31.82,79,8.9981,96
16-01-2012 14:00,1,1,0,1,9.84,10.605,44,26.0027,193
12-11-2012 11:00,4,1,0,1,21.32,25.0,72,11.0014,464
17-12-2011 14:00,4,0,0,1,11.48,12.88,45,23.9994,309
16-06-2011 10:00,2,0,1,2,27.06,31.06,61,16.9979,296
02-09-2011 23:00,3,0,1,2,26.24,30.305,73,11.0014,67
05-08-2012 11:00,3,0,0,1,33.62,39.395,56,27.9993,307
15-02-2012 06:00,1,0,1,1,12.3,15.15,61,8.9981,41
05-07-2012 22:00,3,0,1,1,32.69655279,40.39587641,61,10.46327768,182
02-06-2011 11:00,2,0,1,1,30.34,32.575,28,26.0027,166
16-12-2011 21:00,4,0,1,2,13.12,15.91,45,11.0014,160
04-10-2011 13:00,4,0,1,1,22.96,26.515,56,19.9995,136
09-02-2011 13:00,1,0,1,1,7.38,8.335,40,16.9979,48
02-01-2011 12:00,1,0,0,2,14.76,16.665,66,19.9995,73
19-03-2011 01:00,1,0,0,2,23.78,27.275,46,23.9994,38
06-11-2012 16:00,4,0,1,1,13.94,16.665,46,11.0014,334
04-05-2012 10:00,2,0,1,2,25.42,29.545,73,8.9981,320
05-09-2011 17:00,3,1,0,2,27.06,29.545,89,7.0015,121
10-06-2011 12:00,2,0,1,1,34.44,37.88,44,8.9981,115
12-11-2012 23:00,4,1,0,2,22.14,25.76,77,15.0013,39
05-03-2012 19:00,1,0,1,1,10.66,12.88,53,15.0013,111
04-05-2011 3:00,2,0,1,3,17.22,21.21,88,35.0008,3
09-08-2011 12:00,3,0,1,1,34.37617222,39.65096782,55,12.45700539,131
07-06-2011 6:00,2,0,1,1,24.6,28.79,78,8.9981,92
08-05-2012 3:00,2,0,1,2,20.21222008,25.31788919,70,19.52759572,7
19-10-2012 20:00,4,0,1,1,21.32,25.0,77,12.998,293
09-11-2011 9:00,4,0,1,1,13.94,18.18,93,0.0,404
19-03-2012 03:00,1,0,1,1,18.86,22.725,88,6.0032,6
01-11-2012 6:00,4,0,1,1,13.94,16.665,61,11.0014,91
08-07-2011 14:00,3,0,1,2,32.96845782,38.892519,62,23.58093082,136
07-08-2012 13:00,3,0,1,2,32.8,37.12,52,12.998,182
05-12-2012 13:00,4,0,1,1,18.86,22.725,41,19.0012,172
09-02-2012 21:00,1,0,1,1,12.3,15.91,52,6.0032,102
02-05-2011 15:00,2,0,1,1,27.06,31.06,61,12.998,287
05-08-2012 4:00,3,0,0,1,29.38530594,33.96136046,74,17.01619448,18
18-12-2012 15:00,4,0,1,1,19.65793581,22.80311642,43,33.39226493,343
15-04-2011 14:00,2,1,0,1,22.14,25.76,52,16.9979,149
19-02-2012 14:00,1,0,0,2,13.12,15.91,45,12.998,314
18-07-2012 09:00,3,0,1,1,33.62,39.395,56,0.0,352
11-07-2012 20:00,3,0,1,1,30.34,33.335,51,11.0014,496
19-11-2012 02:00,4,0,1,2,14.76,16.665,66,16.9979,8
01-01-2012 2:00,1,0,0,1,13.12,17.425,76,0.0,16
09-04-2011 4:00,2,0,0,3,12.3,13.635,100,16.9979,2
01-03-2012 15:00,1,0,1,1,24.6,31.06,31,16.9979,209
16-05-2012 05:00,2,0,1,1,22.14,25.76,94,7.0015,27
06-12-2011 14:00,4,0,1,3,19.68,23.485,100,15.0013,33
14-02-2011 05:00,1,0,1,1,13.12,15.15,53,19.0012,10
11-05-2011 7:00,2,0,1,1,19.68,23.485,72,12.998,225
13-12-2011 22:00,4,0,1,1,12.3,15.15,52,11.0014,134
10-02-2011 23:00,1,0,1,1,5.025282652,6.887804005,42,6.332474153,24
01-09-2012 12:00,3,0,0,2,32.8,37.88,55,11.0014,516
18-12-2011 14:00,4,0,0,1,12.3,14.395,49,19.0012,346
19-12-2011 11:00,4,0,1,1,10.66,12.12,65,16.9979,118
14-06-2012 03:00,2,0,1,2,26.54748878,30.49023915,53,19.19197564,5
03-07-2011 6:00,3,0,0,2,25.42,27.275,94,6.0032,26
03-02-2011 9:00,1,0,1,1,6.56,6.82,47,19.9995,176
19-06-2011 22:00,2,0,0,1,27.06,30.305,78,15.0013,185
10-12-2012 17:00,4,0,1,2,20.59125616,23.20614015,82,18.84159538,276
09-08-2012 14:00,3,0,1,1,36.08,38.635,32,15.0013,162
13-08-2012 13:00,3,0,1,1,32.80371852,36.04712878,41,10.33340244,143
12-03-2011 19:00,1,0,0,1,17.22,21.21,54,6.0032,86
19-09-2011 18:00,3,0,1,2,22.96,26.515,68,8.9981,404
12-09-2012 11:00,3,0,1,1,27.06,31.06,50,12.998,246
14-10-2012 22:00,4,0,0,1,22.96,26.515,73,26.0027,149
10-03-2012 20:00,1,0,0,1,13.12,16.665,33,8.9981,91
17-02-2011 20:00,1,0,1,1,19.68,23.485,59,22.0028,296
08-07-2012 16:00,3,0,0,2,32.8,40.15,66,15.0013,348
11-07-2012 1:00,3,0,1,1,26.24,28.79,89,0.0,12
15-05-2012 14:00,2,0,1,2,26.24,30.305,73,12.998,160
09-07-2012 19:00,3,0,1,1,30.34,34.09,55,11.0014,588
17-11-2011 09:00,4,0,1,2,13.94,15.15,61,22.0028,367
13-03-2012 03:00,1,0,1,3,21.32,25.0,72,19.9995,3
19-10-2012 02:00,4,0,1,2,22.14,25.76,88,0.0,6
07-02-2011 9:00,1,0,1,1,9.02,13.635,80,0.0,243
15-07-2012 17:00,3,0,0,1,32.8,38.635,59,32.9975,183
04-07-2011 21:00,3,1,0,2,30.34,34.09,62,7.0015,306
18-08-2012 10:00,3,0,0,1,28.7,32.575,54,11.0014,238
15-03-2011 23:00,1,0,1,2,13.12,15.91,87,11.0014,24
08-11-2011 8:00,4,0,1,1,13.12,16.665,93,7.0015,345
01-01-2011 18:00,1,0,0,3,18.03471989,22.15019269,90,17.73656949,19
19-01-2012 02:00,1,0,1,1,5.74,7.575,50,8.9981,6
14-07-2011 22:00,3,0,1,1,26.24,31.06,57,6.0032,235
02-08-2012 18:00,3,0,1,1,32.8,38.635,59,15.0013,656
06-06-2011 11:00,2,0,1,1,30.34,33.335,42,8.9981,214
02-05-2011 4:00,2,0,1,1,18.04,21.97,77,11.0014,15
01-02-2011 10:00,1,0,1,2,6.56,11.365,93,0.0,97
02-07-2011 1:00,3,0,0,1,27.06,31.06,54,0.0,70
08-12-2011 19:00,4,0,1,1,10.66,13.635,56,7.0015,302
17-09-2011 22:00,3,0,0,1,20.5,24.24,72,15.0013,132
11-05-2011 17:00,2,0,1,1,26.24,31.06,47,7.0015,446
07-12-2011 4:00,4,0,1,3,18.31922991,22.5009157,97,10.99873973,3
16-12-2011 01:00,4,0,1,1,20.5,24.24,72,15.0013,15
10-06-2011 2:00,2,0,1,1,27.88,31.82,69,11.0014,7
04-12-2011 14:00,4,0,0,1,17.22,21.21,62,8.9981,547
19-04-2012 04:00,2,0,1,2,17.22,21.21,71,0.0,8
11-10-2012 17:00,4,0,1,1,21.29399705,24.480599,37,18.3889454,734
15-04-2011 22:00,2,1,0,2,15.58,19.695,82,26.0027,80
10-06-2012 0:00,2,0,0,1,27.06,31.06,69,7.0015,206
01-08-2011 20:00,3,0,1,1,29.52,34.09,62,15.0013,485
03-02-2012 20:00,1,0,1,1,13.94,17.425,49,7.0015,182
11-07-2011 12:00,3,0,1,1,34.44,40.15,53,19.0012,114
16-08-2011 20:00,3,0,1,1,30.34,33.335,51,0.0,465
02-04-2011 4:00,2,0,0,1,9.699798064,11.4978391,69,11.71694415,3
09-01-2012 13:00,1,0,1,2,10.66,13.635,56,7.0015,60
18-04-2012 15:00,2,0,1,3,17.22,21.21,77,12.998,101
13-03-2011 07:00,1,0,0,1,14.76,17.425,62,12.998,27
11-10-2011 5:00,4,0,1,2,21.32,25.0,88,0.0,19
04-08-2011 18:00,3,0,1,1,28.7,33.335,74,19.9995,533
03-10-2011 22:00,4,0,1,2,16.4,20.455,82,0.0,90
17-02-2012 04:00,1,0,1,2,11.48,13.635,93,12.998,7
06-11-2011 17:00,4,0,0,1,18.04,21.97,62,11.0014,353
12-08-2011 22:00,3,0,1,1,27.88,31.82,51,0.0,230
10-09-2011 20:00,3,0,0,1,27.06,31.06,69,7.0015,237
02-12-2012 1:00,4,0,0,2,12.41018825,16.16117277,86,6.067158095,68
09-08-2012 12:00,3,0,1,1,34.44,37.88,44,7.0015,139
10-10-2012 7:00,4,0,1,1,18.86,22.725,82,7.0015,257
18-11-2011 03:00,4,0,1,1,9.84,10.605,41,19.0012,5
11-12-2012 14:00,4,0,1,2,15.58,19.695,50,15.0013,202
07-02-2012 17:00,1,0,1,1,18.04,21.97,35,12.998,409
09-08-2012 4:00,3,0,1,2,27.88,31.82,89,8.9981,11
11-07-2011 0:00,3,0,1,1,28.7,32.575,65,12.998,51
07-08-2012 11:00,3,0,1,2,31.16104395,36.02814875,67,6.414135341,242
02-01-2012 18:00,1,1,0,1,10.66,12.12,33,16.9979,42
18-01-2012 03:00,1,0,1,2,18.04,21.97,51,32.9975,1
08-09-2011 10:00,3,0,1,2,26.24,28.03,94,7.0015,160
14-07-2012 20:00,3,0,0,1,29.52,35.605,84,6.0032,130
12-01-2012 10:00,1,0,1,1,13.94,17.425,81,7.0015,291
05-09-2011 19:00,3,1,0,3,27.06,29.545,94,7.0015,6
07-11-2011 9:00,4,0,1,2,13.94,16.665,100,8.9981,239
06-12-2011 1:00,4,0,1,2,18.86,22.725,88,19.9995,9
06-06-2012 22:00,2,0,1,1,21.32,25.0,77,6.0032,161
12-03-2011 14:00,1,0,0,1,16.4,20.455,50,30.0026,273
17-08-2012 00:00,3,0,1,1,28.56414723,12.38673492,56,11.93967119,77
01-07-2012 1:00,3,0,0,1,30.34,34.85,70,8.9981,109
09-01-2012 22:00,1,0,1,2,7.84829975,9.695490938,91,6.512811018,30
01-02-2011 23:00,1,0,1,3,8.787372951,9.427170353,92,13.97094459,23
14-03-2012 13:00,1,0,1,1,27.06,31.06,27,15.0013,134
11-05-2012 18:00,2,0,1,1,26.24,30.305,23,19.0012,615
11-11-2012 7:00,4,0,0,1,12.3,15.91,89,6.0032,55
15-11-2011 07:00,4,0,1,2,22.14,25.76,68,11.0014,131
04-07-2011 15:00,3,1,0,1,33.62,37.12,43,6.0032,471
12-09-2012 19:00,3,0,1,1,26.24,31.06,50,12.998,618
09-12-2011 5:00,4,0,1,1,9.02,13.635,80,0.0,16
18-10-2011 09:00,4,0,1,2,21.59429082,25.52574083,78,4.465103255,426
02-07-2011 23:00,3,0,0,1,29.52,33.335,54,19.0012,269
04-01-2011 21:00,1,0,1,1,9.02,13.635,64,0.0,63
05-09-2011 18:00,3,1,0,1,26.00169687,28.14569279,87,5.664340587,55
03-07-2011 23:00,3,0,0,1,25.35159758,29.26404379,79,10.98247995,137
13-04-2011 05:00,2,0,1,3,15.58,19.695,94,16.9979,11
15-01-2011 12:00,1,0,0,1,9.84,11.365,48,15.0013,123
13-09-2011 07:00,3,0,1,1,23.78,27.275,83,6.0032,227
19-10-2012 04:00,4,0,1,2,22.96,26.515,83,0.0,7
18-11-2012 11:00,4,0,0,1,15.58,19.695,62,19.0012,338
07-01-2011 8:00,1,0,1,1,8.2,9.85,51,16.9979,184
17-07-2012 19:00,3,0,1,1,36.08,39.395,35,16.9979,476
12-12-2012 12:00,4,0,1,2,13.39890117,16.76384416,39,0.163147619,109
15-11-2012 19:00,4,0,1,2,13.94,16.665,61,8.9981,323
19-12-2011 16:00,4,0,1,1,16.4,20.455,40,16.9979,344
12-12-2011 20:00,4,0,1,1,12.87815849,15.75641394,54,5.103946256,277
05-06-2011 13:00,2,0,0,1,27.06,31.06,65,7.0015,474
02-09-2012 15:00,3,0,0,3,30.34,35.605,74,8.9981,697
12-06-2011 12:00,2,0,0,1,33.62,37.88,46,0.0,277
02-09-2012 7:00,3,0,0,1,27.06,29.545,94,6.0032,41
17-08-2011 06:00,3,0,1,1,25.42,29.545,78,0.0,82
19-08-2011 04:00,3,0,1,1,26.24,28.79,83,0.0,9
03-01-2012 19:00,1,0,1,1,4.92,4.545,28,27.9993,117
07-09-2011 8:00,3,0,1,3,25.42,27.275,94,6.0032,141
16-09-2011 21:00,3,0,1,2,20.5,24.24,63,0.0,223
01-01-2012 4:00,1,0,0,1,11.48,15.15,81,6.0032,2
06-09-2012 1:00,3,0,1,2,28.7,33.335,84,0.0,16
15-02-2011 12:00,1,0,1,1,11.48,13.635,24,16.9979,57
03-11-2012 16:00,4,0,0,2,14.76,16.665,46,22.0028,550
14-02-2012 19:00,1,0,1,2,14.76,17.425,50,11.0014,243
19-04-2011 06:00,2,0,1,2,19.68,23.485,67,0.0,56
01-12-2012 13:00,4,0,0,2,13.94,18.18,76,0.0,579
03-04-2012 3:00,2,0,1,1,15.58,19.695,46,0.0,6
17-06-2012 19:00,2,0,0,1,26.24,31.06,53,11.0014,266
12-01-2011 14:00,1,0,1,1,8.2,9.09,47,22.0028,60
14-12-2012 01:00,4,0,1,1,9.02,12.88,69,6.0032,11
10-08-2011 0:00,3,0,1,1,30.34,33.335,51,15.0013,47
16-11-2012 08:00,4,0,1,2,12.2560662,15.40442757,53,9.635385565,335
10-01-2012 22:00,1,0,1,1,12.3,15.15,70,6.0032,79
01-04-2011 17:00,2,0,1,1,13.94,15.15,46,22.0028,259
14-06-2012 20:00,2,0,1,1,27.06,31.06,65,16.9979,421
06-01-2012 17:00,1,0,1,1,18.86,22.725,36,15.0013,494
18-05-2011 22:00,2,0,1,1,21.32,25.0,83,0.0,131
02-03-2012 19:00,1,0,1,3,14.76,17.425,87,12.998,72
12-12-2011 15:00,4,0,1,2,13.12,16.665,57,7.0015,231
11-05-2012 6:00,2,0,1,1,17.01803478,20.47635537,53,16.89086058,90
07-07-2012 5:00,3,0,0,1,30.34,35.605,74,12.998,14
06-03-2011 1:00,1,0,0,2,16.34350119,21.6268912,77,18.36880354,30
01-02-2011 15:00,1,0,1,2,9.84,14.395,75,0.0,85
06-04-2012 10:00,2,0,1,1,14.76,16.665,40,22.0028,259
05-09-2012 16:00,3,0,1,1,31.16,36.365,70,16.9979,465
07-12-2011 22:00,4,0,1,3,9.84,9.85,93,30.0026,37
01-11-2011 0:00,4,0,1,2,14.76,17.425,87,11.0014,21
16-11-2012 08:00,4,0,1,2,13.12,16.665,57,8.9981,346
14-11-2011 07:00,4,0,1,1,18.04,21.97,72,16.9979,214
14-09-2011 10:00,3,0,1,1,28.7,32.575,70,8.9981,251
09-11-2011 7:00,4,0,1,1,12.3,16.665,87,0.0,214
02-12-2011 22:00,4,0,1,1,12.24114527,16.18080926,53,12.91842913,120
06-02-2011 7:00,1,0,0,1,9.84,12.12,65,11.0014,21
10-09-2012 1:00,3,0,1,1,22.14,25.76,60,12.998,18
05-09-2011 0:00,3,1,0,2,28.7,33.335,74,15.0013,86
07-07-2011 8:00,3,0,1,2,28.7,33.335,79,12.998,395
01-12-2011 5:00,4,0,1,1,10.66,12.12,56,16.9979,24
08-02-2012 7:00,1,0,1,2,9.84,12.88,70,7.0015,135
01-09-2012 5:00,3,0,0,1,27.88,31.82,79,0.0,14
09-11-2012 22:00,4,0,1,1,14.84654822,17.21247182,71,6.006134787,127
19-04-2011 14:00,2,0,1,2,22.14,25.76,64,12.998,121
09-04-2011 15:00,2,0,0,2,14.76,18.94,87,0.0,305
08-01-2012 13:00,1,0,0,1,16.98394617,20.25484663,40,19.59144356,270
13-10-2011 21:00,4,0,1,1,25.42,28.79,83,12.998,265
18-10-2011 07:00,4,0,1,1,18.86,22.725,88,6.0032,258
17-03-2011 05:00,1,0,1,1,13.12,16.665,76,7.0015,13
01-12-2011 9:00,4,0,1,1,12.3,13.635,52,22.0028,315
09-02-2011 13:00,1,0,1,1,7.807744939,8.714924571,42,15.77440364,49
01-11-2011 13:00,4,0,1,1,19.68,23.485,55,12.998,123
19-02-2012 06:00,1,0,0,1,9.84,10.605,52,22.0028,7
04-04-2011 20:00,2,0,1,2,28.7,31.82,24,36.9974,147
09-07-2011 8:00,3,0,0,1,28.7,32.575,70,16.9979,106
06-07-2012 1:00,3,0,1,1,31.12499949,37.016361,56,14.96574624,24
08-09-2012 9:00,3,0,0,1,28.7,33.335,74,26.0027,252
18-01-2012 14:00,1,0,1,1,12.54777154,13.67451439,35,25.76998545,115
10-01-2012 2:00,1,0,1,2,9.02,11.365,87,11.0014,4
15-06-2011 10:00,2,0,1,1,26.24,31.06,47,11.0014,323
07-09-2012 6:00,3,0,1,1,25.42,28.03,88,7.0015,96
10-09-2011 10:00,3,0,0,1,28.7,32.575,65,16.9979,313
17-12-2011 20:00,4,0,0,1,9.02,10.605,69,16.9979,65
15-11-2011 20:00,4,0,1,2,19.68,23.485,82,8.9981,202
08-03-2012 11:00,1,0,1,2,22.14,25.76,60,31.0009,252
04-09-2011 6:00,3,0,0,1,26.24,28.79,84,15.0013,25
16-10-2012 15:00,4,0,1,1,22.14,25.76,41,22.0028,329
01-07-2011 1:00,3,0,1,1,27.06,31.06,50,0.0,18
03-11-2012 12:00,4,0,0,2,14.76,15.91,46,31.0009,356
15-04-2012 17:00,2,0,0,1,28.7,31.82,42,22.0028,326
09-10-2012 11:00,4,0,1,2,19.68,23.485,69,12.998,260
04-03-2012 18:00,1,0,0,1,13.12,13.635,33,40.9973,156
01-12-2012 3:00,4,0,0,2,10.66,13.635,81,8.9981,17
06-10-2011 17:00,4,0,1,1,22.96,26.515,52,8.9981,548
19-03-2012 04:00,1,0,1,1,18.04,21.97,94,0.0,9
19-11-2011 12:00,4,0,0,1,17.72984334,20.28974158,36,18.05935805,348
14-08-2012 18:00,3,0,1,1,31.16,35.605,62,19.0012,557
02-02-2012 23:00,1,0,1,1,13.12,15.15,49,16.9979,42
13-06-2012 20:00,2,0,1,1,27.88,31.82,36,27.9993,464
19-11-2012 16:00,4,0,1,1,17.22,21.21,58,16.9979,353
16-10-2011 12:00,4,0,0,1,23.47719297,26.72305254,36,17.37298338,446
09-03-2012 8:00,1,0,1,2,13.94,14.395,42,35.0008,255
01-07-2011 18:00,3,0,1,1,32.8,34.09,24,16.9979,385
07-08-2012 5:00,3,0,1,1,28.90243163,32.69461959,77,7.336911921,27
14-06-2011 17:00,2,0,1,3,26.24,31.06,50,19.0012,307
16-02-2011 12:00,1,0,1,1,15.58,19.695,32,22.0028,68
17-09-2012 17:00,3,0,1,2,26.24,30.305,65,15.0013,551
19-08-2011 19:00,3,0,1,3,25.42,29.545,73,31.0009,223
16-10-2012 19:00,4,0,1,1,19.68,23.485,48,0.0,445
03-12-2012 4:00,4,0,1,1,14.76,18.94,93,0.0,8
08-09-2011 20:00,3,0,1,2,25.42,27.275,94,11.0014,140
02-04-2012 20:00,2,0,1,1,17.20101634,21.41542001,29,10.13423869,321
18-10-2012 22:00,4,0,1,2,22.14,25.76,83,12.998,115
18-05-2011 16:00,2,0,1,1,24.6,29.545,73,12.998,330
13-06-2011 20:00,2,0,1,1,26.24,31.06,44,16.9979,446
10-10-2011 5:00,4,1,0,1,18.86,22.725,94,0.0,14
06-12-2011 0:00,4,0,1,2,20.5,24.24,77,19.9995,23
15-10-2011 03:00,4,0,0,1,18.04,21.97,62,12.998,14
12-08-2012 22:00,3,0,0,1,28.7,32.575,58,8.9981,330
05-11-2012 9:00,4,0,1,2,12.3,14.395,52,19.0012,444
04-08-2011 11:00,3,0,1,2,30.34,34.85,66,15.0013,185
16-05-2012 10:00,2,0,1,1,27.06,31.06,61,0.0,337
14-04-2012 11:00,2,0,0,1,21.32,25.0,45,12.998,368
13-07-2012 23:00,3,0,1,2,28.9889139,31.14973679,43,9.872777371,130
04-10-2012 10:00,4,0,1,2,27.06,30.305,83,8.9981,394
07-10-2012 18:00,4,0,0,3,16.4,20.455,82,12.998,154
16-03-2011 13:00,1,0,1,2,16.4,20.455,76,8.9981,94
17-08-2011 18:00,3,0,1,1,31.16,34.85,55,16.9979,598
18-06-2011 04:00,2,0,0,1,24.6,27.275,88,6.0032,10
01-06-2012 20:00,2,0,1,3,25.42,27.275,94,16.9979,121
05-08-2011 6:00,3,0,1,1,26.24,29.545,78,8.9981,90
16-10-2011 02:00,4,0,0,1,17.22,21.21,54,8.9981,28
03-09-2012 17:00,3,1,0,1,30.34,34.85,70,8.9981,313
18-10-2011 16:00,4,0,1,1,25.42,31.06,57,16.9979,611
13-07-2011 13:00,3,0,1,3,31.71943673,37.29656433,43,9.813985236,124
11-01-2012 5:00,1,0,1,1,8.2,10.605,80,8.9981,14
06-12-2011 4:00,4,0,1,3,18.86,22.725,88,15.0013,4
10-02-2011 16:00,1,0,1,1,8.2,9.09,27,19.9995,138
19-07-2011 04:00,3,0,1,1,29.89812841,34.42225699,70,10.25658998,12
04-02-2011 8:00,1,0,1,1,5.74,7.575,74,8.9981,171
14-04-2012 01:00,2,0,0,1,15.7146187,21.21366184,53,7.048700607,41
16-03-2011 11:00,1,0,1,2,14.76,17.425,81,8.9981,128
06-08-2011 19:00,3,0,0,3,28.06983422,35.88492226,82,17.77697947,77
05-12-2012 9:00,4,0,1,2,18.04,21.97,51,15.0013,515
03-05-2011 0:00,2,0,1,2,22.96,26.515,83,15.0013,33
13-12-2012 21:00,4,0,1,1,11.48,15.91,48,0.0,166
03-04-2011 20:00,2,0,0,3,17.22,21.21,41,15.0013,33
19-12-2012 17:00,4,0,1,1,16.4,20.455,50,26.0027,429
13-07-2011 04:00,3,0,1,1,30.34,34.09,58,16.9979,9
10-01-2011 9:00,1,0,1,2,5.74,6.06,50,16.9979,169
19-05-2012 04:00,2,0,0,1,19.68,23.485,59,6.0032,18
09-11-2011 6:00,4,0,1,1,12.3,16.665,87,0.0,76
12-10-2012 16:00,4,0,1,1,18.86,22.725,41,23.9994,470
05-03-2011 4:00,1,0,0,2,12.65858349,17.57159431,93,10.28858464,2
05-03-2011 2:00,1,0,0,2,12.3,14.395,87,12.998,10
09-02-2011 11:00,1,0,1,2,5.74,7.575,43,11.0014,61
05-03-2012 9:00,1,0,1,2,9.90254545,12.81968882,60,4.945860022,191
03-02-2012 0:00,1,0,1,1,13.12,14.395,53,26.0027,16
08-08-2011 23:00,3,0,1,1,30.34,34.85,66,7.0015,107
14-04-2012 15:00,2,0,0,2,26.24,31.06,27,23.9994,684
07-01-2012 17:00,1,0,0,2,22.14,25.76,43,8.9981,254
06-03-2011 6:00,1,0,0,2,17.22,21.21,94,23.9994,5
04-08-2012 21:00,3,0,0,1,34.98910091,39.74340626,58,17.90580847,283
07-07-2011 16:00,3,0,1,1,35.26,38.635,39,15.0013,400
10-07-2012 10:00,3,0,1,1,31.16,35.605,62,12.998,323
13-04-2011 12:00,2,0,1,3,17.22,21.21,82,16.9979,51
04-03-2011 14:00,1,0,1,1,14.76,16.665,40,19.0012,103
15-10-2012 19:00,4,0,1,3,21.46454436,25.52505677,84,6.605638831,229
10-07-2011 2:00,3,0,0,1,27.88,31.82,69,6.0032,39
08-03-2011 13:00,1,0,1,2,15.58,19.695,25,7.0015,106
10-04-2012 11:00,2,0,1,1,20.5,24.24,36,0.0,233
06-09-2011 17:00,3,0,1,2,22.14,25.76,88,26.0027,333
09-01-2011 9:00,1,0,0,1,5.161065222,3.669627105,49,36.04338991,36
15-08-2011 14:00,3,0,1,1,30.30537716,33.86946663,57,6.155236636,167
01-03-2011 8:00,1,0,1,1,8.2,9.09,59,26.0027,149
11-01-2011 19:00,1,0,1,3,6.56,11.365,93,0.0,44
18-09-2011 00:00,3,0,0,1,18.86,22.725,77,15.0013,61
08-11-2011 12:00,4,0,1,1,21.32,25.0,52,8.9981,174
03-10-2011 9:00,4,0,1,2,16.4,20.455,66,6.0032,431
06-12-2011 13:00,4,0,1,3,18.86,22.725,100,12.998,26
18-02-2011 04:00,1,0,1,1,18.86,22.725,67,16.9979,4
13-10-2011 14:00,4,0,1,1,27.06,30.305,78,12.998,167
17-09-2012 02:00,3,0,1,1,21.32,25.0,72,0.0,12
15-04-2012 11:00,2,0,0,1,25.42,31.06,46,19.9995,325
02-03-2011 8:00,1,0,1,1,9.84,10.605,65,19.0012,197
15-10-2011 10:00,4,0,0,1,22.14,25.76,45,30.0026,300
04-08-2012 5:00,3,0,0,1,28.7,33.335,84,15.0013,15
06-09-2011 15:00,3,0,1,3,22.14,25.76,94,26.0027,59
12-03-2012 9:00,1,0,1,1,15.58,19.695,54,11.0014,291
11-06-2012 14:00,2,0,1,2,32.43976521,37.25394566,34,19.69190694,257
19-10-2011 00:00,4,0,1,2,21.32,25.0,77,12.998,30
08-11-2012 19:00,4,0,1,1,15.58,19.695,27,23.9994,326
01-07-2011 5:00,3,0,1,1,24.6,30.305,64,8.9981,35
17-11-2012 10:00,4,0,0,1,14.76,16.665,46,16.9979,230
16-05-2011 02:00,2,0,1,1,20.5,24.24,100,6.0032,7
10-08-2012 12:00,3,0,1,2,30.34,34.85,66,23.9994,137
19-06-2012 18:00,2,0,1,1,32.8,37.88,55,11.0014,499
05-09-2011 3:00,3,1,0,2,27.88,31.82,74,19.9995,8
14-12-2011 04:00,4,0,1,1,10.66,15.15,75,0.0,7
02-08-2012 8:00,3,0,1,1,29.52,34.85,74,7.0015,391
05-03-2012 10:00,1,0,1,2,9.84,12.88,60,0.0,124
04-01-2012 18:00,1,0,1,2,8.2,10.605,37,8.9981,118
17-07-2012 11:00,3,0,1,2,35.26,40.15,47,0.0,353
05-08-2011 10:00,3,0,1,1,30.53939212,34.0377411,60,9.279639136,317
12-12-2011 16:00,4,0,1,2,13.12,16.665,57,6.0032,327
16-01-2012 06:00,1,1,0,1,4.1,6.82,54,6.0032,16
03-02-2012 23:00,1,0,1,1,10.66,13.635,70,7.0015,32
03-05-2011 2:00,2,0,1,2,22.96,26.515,78,16.9979,7
04-06-2011 21:00,2,0,0,2,27.06,31.06,47,7.0015,146
19-10-2011 18:00,4,0,1,3,22.96,26.515,100,11.0014,221
16-08-2012 10:00,3,0,1,1,31.1415839,33.1422701,47,7.017458028,296
01-01-2011 14:00,1,0,0,2,18.86,22.725,72,19.0012,140
14-12-2011 03:00,4,0,1,1,11.48,15.91,65,0.0,4
17-01-2012 18:00,1,0,1,1,18.86,22.725,63,30.0026,299
19-11-2012 20:00,4,0,1,2,15.58,19.695,62,16.9979,199
19-10-2011 16:00,4,0,1,3,22.96,26.515,94,11.0014,214
16-04-2012 00:00,2,1,0,1,26.24,31.06,53,22.0028,85
06-06-2012 12:00,2,0,1,1,25.42,31.06,38,0.0,198
11-11-2011 13:00,4,1,0,1,15.58,19.695,37,36.9974,225
11-03-2011 5:00,1,0,1,1,12.3,14.395,81,15.0013,10
